,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
174,005_024.dat,523.79,505.9,10851.0,10,3.84
175,005_025.dat,524.8,506.43,10842.0,11,3.95
176,005_026.dat,523.39,506.67,9925.0,9,4.17
177,005_027.dat,524.92,506.17,10270.0,15,4.18
178,005_028.dat,522.07,505.35,10090.0,9,4.03
179,005_029.dat,523.29,505.35,10789.0,7,3.78
180,006_000.dat,523.3,505.23,9182.0,23,4.2
181,006_001.dat,521.08,504.65,10574.0,19,4.15
182,006_002.dat,523.26,505.8,10893.0,8,3.45
183,006_003.dat,522.67,505.73,10834.0,4,3.42
184,006_004.dat,524.14,506.49,10918.0,16,4.05
185,006_005.dat,523.33,505.87,10727.0,8,3.77
186,006_006.dat,520.95,504.75,10267.0,20,4.17
187,006_007.dat,523.21,505.65,10926.0,6,3.65
188,006_008.dat,523.12,505.94,10991.0,9,3.59
189,006_009.dat,521.37,505.36,10717.0,12,3.9
190,006_010.dat,521.31,505.56,10638.0,12,3.75
191,006_011.dat,523.87,506.21,10867.0,11,3.87
192,006_012.dat,521.84,505.44,10576.0,13,3.71
193,006_013.dat,522.54,505.62,10809.0,4,3.3
194,006_014.dat,523.78,508.62,10416.0,20,4.07
195,006_015.dat,522.78,505.84,10925.0,4,3.45
196,006_016.dat,522.78,505.06,10484.0,13,4.05
197,006_017.dat,523.3,505.25,10803.0,14,3.76
198,006_018.dat,521.3,504.59,10503.0,11,4.07
199,006_019.dat,522.37,505.53,10424.0,13,4.05
200,006_020.dat,522.79,505.67,10972.0,12,3.44
201,006_021.dat,522.96,505.58,10880.0,12,3.96
202,006_022.dat,521.27,504.81,10252.0,14,4.05
203,006_023.dat,522.1,506.08,10986.0,10,3.67
204,006_024.dat,522.19,505.35,9106.0,13,4.27
205,006_025.dat,522.56,505.36,10797.0,6,3.76
206,006_026.dat,523.22,506.34,10639.0,11,3.91
207,006_027.dat,522.3,505.47,10936.0,3,3.56
208,006_028.dat,523.61,505.82,10968.0,10,3.71
209,006_029.dat,522.78,505.88,10851.0,5,3.51
210,007_000.dat,522.4,505.91,10834.0,9,3.6
211,007_001.dat,522.32,505.78,11019.0,3,3.38
212,007_002.dat,523.14,505.91,10697.0,8,3.58
213,007_003.dat,522.37,505.19,9400.0,15,4.17
214,007_004.dat,522.35,505.58,10507.0,13,4.02
215,007_005.dat,522.51,505.94,10897.0,5,3.47
216,007_006.dat,523.22,505.66,10906.0,7,3.35
217,007_007.dat,523.32,505.95,10763.0,13,3.86
218,007_008.dat,521.52,505.91,10545.0,8,3.99
219,007_009.dat,521.64,505.66,10769.0,12,3.9
220,007_010.dat,523.52,505.78,10904.0,3,3.58
221,007_011.dat,521.75,504.57,10732.0,11,3.83
222,007_012.dat,522.72,505.74,10926.0,1,3.34
223,007_013.dat,522.71,505.5,10844.0,13,3.58
224,007_014.dat,521.95,506.56,10700.0,19,4.09
225,007_015.dat,521.83,506.03,10865.0,9,3.76
226,007_016.dat,521.77,505.33,10763.0,14,3.99
227,007_017.dat,522.1,505.33,10068.0,14,4.21
228,007_018.dat,523.09,505.49,10619.0,15,4.06
229,007_019.dat,522.82,505.69,9628.0,16,4.15
230,007_020.dat,521.69,505.58,10593.0,9,3.82
231,007_021.dat,522.12,504.78,10829.0,10,3.85
232,007_022.dat,522.74,505.6,10984.0,2,3.32
233,007_023.dat,523.1,505.61,10934.0,9,3.53
234,007_024.dat,522.62,505.8,10881.0,4,3.47
235,007_025.dat,522.26,505.47,9648.0,15,4.23
236,007_026.dat,523.82,505.88,10840.0,6,3.86
237,007_027.dat,522.94,504.92,10837.0,11,3.79
238,007_028.dat,523.76,505.86,10536.0,8,4.02
239,007_029.dat,522.56,505.25,10363.0,11,4.03
240,008_000.dat,521.96,506.54,10304.0,14,4.12
241,008_001.dat,522.78,506.18,10439.0,17,4.13
242,008_002.dat,522.5,505.5,10044.0,10,4.22
243,008_003.dat,522.84,505.62,7696.0,19,4.28
244,008_004.dat,523.04,505.65,10853.0,12,3.88
245,008_005.dat,522.64,505.9,10889.0,6,3.46
246,008_006.dat,522.76,505.33,10814.0,7,3.59
247,008_007.dat,522.17,505.68,10967.0,1,3.17
248,008_008.dat,522.07,505.03,10657.0,13,3.88
249,008_009.dat,522.51,505.92,10733.0,13,3.96
250,008_010.dat,521.9,505.98,10962.0,6,3.64
251,008_011.dat,521.93,505.08,10770.0,8,3.78
252,008_012.dat,523.22,506.61,10753.0,16,4.12
253,008_013.dat,523.61,506.02,10904.0,12,3.84
254,008_014.dat,522.29,505.41,10806.0,2,3.29
255,008_015.dat,522.52,505.42,10843.0,5,3.43
256,008_016.dat,521.87,505.46,10606.0,10,3.69
257,008_017.dat,523.11,506.03,10866.0,11,3.55
258,008_018.dat,522.04,506.03,10898.0,7,3.48
259,008_019.dat,523.22,505.8,10791.0,8,3.76
260,008_020.dat,525.06,505.89,10251.0,17,4.13
261,008_021.dat,522.19,505.47,10902.0,6,3.36
262,008_022.dat,523.88,505.92,11011.0,14,3.78
263,008_023.dat,523.17,505.16,10834.0,16,4.0
264,008_024.dat,523.81,505.54,10892.0,15,3.97
265,008_025.dat,521.56,505.38,10876.0,12,3.86
266,008_026.dat,523.06,504.66,10908.0,13,3.87
267,008_027.dat,522.38,506.05,10883.0,9,3.73
268,008_028.dat,522.55,505.6,10972.0,2,3.35
269,008_029.dat,521.93,505.32,10772.0,12,3.72
270,009_000.dat,522.83,505.68,10888.0,4,3.31
271,009_001.dat,521.65,505.84,10913.0,7,3.93
272,009_002.dat,522.84,505.64,10889.0,4,3.4
273,009_003.dat,521.6,505.94,10787.0,14,3.85
274,009_004.dat,521.96,506.05,10021.0,21,4.15
275,009_005.dat,522.36,505.88,10948.0,7,3.44
276,009_006.dat,523.16,505.66,10957.0,4,3.33
277,009_007.dat,524.56,505.71,10665.0,11,4.08
278,009_008.dat,522.04,505.29,10822.0,6,3.44
279,009_009.dat,521.34,504.88,10762.0,17,4.1
280,009_010.dat,523.94,505.97,10910.0,12,3.62
281,009_011.dat,521.71,505.13,10691.0,12,3.69
282,009_012.dat,522.92,505.71,10908.0,9,3.6
283,009_013.dat,522.38,505.88,10869.0,5,3.55
284,009_014.dat,522.67,505.61,10957.0,3,3.35
285,009_015.dat,523.55,505.38,10212.0,14,4.03
286,009_016.dat,522.31,504.77,10163.0,13,3.99
287,009_017.dat,522.02,505.52,9611.0,23,4.22
288,009_018.dat,521.79,505.85,10754.0,9,3.77
289,009_019.dat,522.77,505.72,10932.0,5,3.59
290,009_020.dat,523.0,505.95,10831.0,20,4.01
291,009_021.dat,522.23,505.83,10923.0,9,3.58
292,009_022.dat,522.51,505.8,10931.0,4,3.36
293,009_023.dat,522.54,505.54,10807.0,6,3.38
294,009_024.dat,523.54,505.53,10868.0,7,3.65
295,009_025.dat,522.8,505.65,10952.0,1,3.26
296,009_026.dat,521.49,505.88,10161.0,17,4.07
297,009_027.dat,522.5,505.33,10137.0,16,4.14
298,009_028.dat,524.09,505.64,10704.0,13,3.97
299,009_029.dat,521.66,505.64,10800.0,11,3.74
300,010_000.dat,524.24,506.33,10970.0,15,3.94
301,010_001.dat,522.91,505.41,10866.0,3,3.33
302,010_002.dat,521.59,505.43,10920.0,14,3.9
303,010_003.dat,522.49,505.66,10882.0,2,3.15
304,010_004.dat,523.29,505.22,10824.0,10,3.76
305,010_005.dat,522.51,505.91,10930.0,8,3.6
306,010_006.dat,521.37,505.49,10849.0,14,3.84
307,010_007.dat,521.58,505.66,10665.0,8,3.95
308,010_008.dat,523.05,505.42,9719.0,21,4.16
