,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
14394,075_144.dat,524.11,505.4,9914.0,5,4.06
14395,075_145.dat,523.23,506.05,7094.0,7,4.46
14396,075_146.dat,523.65,505.11,3899.0,5,4.68
14397,075_147.dat,522.53,505.46,8961.0,5,4.21
14398,075_148.dat,520.32,506.1,7802.0,6,4.42
14399,075_149.dat,521.78,505.24,4302.0,9,4.62
14400,075_150.dat,522.5,505.16,9716.0,4,4.06
14401,075_151.dat,521.77,504.63,6847.0,6,4.53
14402,075_152.dat,521.29,507.61,4086.0,3,4.69
14403,075_153.dat,523.39,504.96,8041.0,7,4.34
14404,075_154.dat,521.96,505.13,7559.0,6,4.42
14405,075_155.dat,522.98,504.18,5725.0,3,4.58
14406,075_156.dat,523.62,505.85,7853.0,9,4.36
14407,075_157.dat,524.7,505.62,3839.0,5,4.66
14408,075_158.dat,523.06,505.13,10831.0,4,3.75
14409,075_159.dat,522.66,505.25,9917.0,9,3.99
14410,075_160.dat,524.93,505.84,6266.0,3,4.55
14411,075_161.dat,522.86,505.42,8096.0,14,4.27
14412,075_162.dat,523.62,505.23,10140.0,5,3.99
14413,075_163.dat,525.24,505.92,7941.0,6,4.34
14414,075_164.dat,522.11,505.15,7200.0,7,4.46
14415,075_165.dat,522.73,504.74,7750.0,8,4.43
14416,075_166.dat,522.41,505.3,8231.0,4,4.31
14417,075_167.dat,523.52,505.59,9303.0,7,4.12
14418,075_168.dat,523.25,505.08,6839.0,5,4.51
14419,075_169.dat,522.62,505.37,8638.0,5,4.24
14420,075_170.dat,525.49,504.82,6539.0,4,4.53
14421,075_171.dat,522.29,505.26,10913.0,2,3.49
14422,075_172.dat,522.08,504.73,8007.0,12,4.38
14423,075_173.dat,523.58,505.0,9583.0,4,4.1
14424,075_174.dat,522.97,505.32,8759.0,6,4.19
14425,075_175.dat,523.06,505.52,8234.0,7,4.29
14426,075_176.dat,523.76,505.64,7636.0,5,4.33
14427,075_177.dat,524.02,508.6,7007.0,8,4.51
14428,075_178.dat,523.27,503.9,7808.0,7,4.47
14429,075_179.dat,522.15,505.67,6560.0,7,4.52
14430,075_180.dat,521.69,503.59,10686.0,3,3.78
14431,075_181.dat,522.38,505.0,9117.0,7,4.23
14432,075_182.dat,522.69,504.76,9049.0,9,4.17
14433,075_183.dat,520.78,504.03,5817.0,3,4.57
14434,075_184.dat,522.89,505.61,10567.0,5,3.74
14435,075_185.dat,522.13,504.99,6040.0,7,4.51
14436,075_186.dat,522.87,505.25,4412.0,5,4.64
14437,075_187.dat,522.13,504.75,2318.0,5,4.7
14438,075_188.dat,522.16,505.28,9543.0,4,3.95
14439,075_189.dat,521.64,505.05,7198.0,12,4.34
14440,076_000.dat,523.91,506.25,9421.0,5,4.08
14441,076_001.dat,522.68,504.96,7480.0,3,4.37
14442,076_002.dat,523.45,506.28,8418.0,11,4.31
14443,076_003.dat,521.26,505.41,7149.0,5,4.46
14444,076_004.dat,521.99,507.04,3850.0,5,4.66
14445,076_005.dat,525.52,508.19,3834.0,4,4.67
14446,076_006.dat,522.63,504.85,9994.0,2,3.93
14447,076_007.dat,523.96,506.83,8702.0,7,4.31
14448,076_008.dat,523.68,506.32,10587.0,6,3.86
14449,076_009.dat,522.88,506.29,4982.0,6,4.6
14450,076_010.dat,522.3,507.55,10605.0,3,3.74
14451,076_011.dat,522.82,506.58,5813.0,6,4.55
14452,076_012.dat,523.05,506.16,10899.0,1,3.56
14453,076_013.dat,523.21,506.63,10904.0,1,3.25
14454,076_014.dat,524.38,506.97,10836.0,2,3.54
14455,076_015.dat,523.27,506.55,8265.0,6,4.35
14456,076_016.dat,523.6,506.43,5429.0,10,4.53
14457,076_017.dat,523.34,504.93,6985.0,4,4.52
14458,076_018.dat,523.33,506.1,8419.0,7,4.26
14459,076_019.dat,523.04,505.91,9971.0,4,4.0
14460,076_020.dat,523.74,505.31,9158.0,4,4.07
14461,076_021.dat,521.73,505.52,6562.0,9,4.49
14462,076_022.dat,523.4,507.74,9581.0,5,4.18
14463,076_023.dat,523.28,506.13,8187.0,10,4.27
14464,076_024.dat,521.64,505.77,7273.0,4,4.44
14465,076_025.dat,524.0,507.86,6405.0,5,4.52
14466,076_026.dat,522.58,506.54,5911.0,5,4.55
14467,076_027.dat,522.17,505.71,8902.0,6,4.38
14468,076_028.dat,524.07,505.94,8514.0,7,4.43
14469,076_029.dat,522.72,505.79,10766.0,4,3.71
14470,076_030.dat,522.42,505.57,7548.0,6,4.38
14471,076_031.dat,522.49,506.08,5451.0,10,4.56
14472,076_032.dat,522.62,505.91,7136.0,6,4.44
14473,076_033.dat,521.62,504.72,7743.0,7,4.41
14474,076_034.dat,523.15,507.16,10774.0,4,3.54
14475,076_035.dat,523.17,506.53,5557.0,3,4.58
14476,076_036.dat,521.93,505.46,10862.0,3,3.48
14477,076_037.dat,523.56,508.17,9395.0,5,4.29
14478,076_038.dat,521.96,505.82,6449.0,18,4.48
14479,076_039.dat,522.71,506.32,9035.0,9,4.19
14480,076_040.dat,522.25,506.47,7912.0,15,4.34
14481,076_041.dat,522.64,505.43,8934.0,6,4.15
14482,076_042.dat,523.74,505.7,10867.0,1,3.3
14483,076_043.dat,521.94,505.49,10417.0,4,4.02
14484,076_044.dat,523.82,506.21,6379.0,9,4.51
14485,076_045.dat,523.02,505.67,8231.0,7,4.28
14486,076_046.dat,523.03,505.01,8146.0,7,4.3
