,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
6499,03/042_019.dat,488.43,508.75,11057.0,1,4.05
6500,03/042_020.dat,488.44,508.7,11063.0,1,4.06
6501,03/042_021.dat,488.45,508.75,10963.0,1,4.05
6502,03/042_022.dat,488.44,508.71,10951.0,1,4.04
6503,03/042_023.dat,488.21,507.19,9996.0,1,4.34
6504,03/042_024.dat,489.1,509.26,1781.0,2,4.98
6505,03/042_025.dat,488.26,508.94,303.0,1,4.59
6506,03/042_026.dat,491.32,511.94,718.0,3,4.97
6507,03/042_027.dat,488.97,506.63,1824.0,2,5.0
6508,03/042_028.dat,488.33,509.33,553.0,1,4.9
6509,03/042_029.dat,492.51,508.57,3172.0,4,5.01
6510,03/042_030.dat,486.13,508.52,2211.0,4,5.04
6511,03/042_031.dat,486.07,512.12,5040.0,2,4.9
6512,03/042_032.dat,488.44,508.81,10748.0,1,4.09
6513,03/042_033.dat,488.44,508.81,10754.0,1,4.1
6514,03/042_034.dat,484.07,505.2,5134.0,1,4.92
6515,03/042_035.dat,486.8,508.27,1228.0,4,5.05
6516,03/042_036.dat,486.0,507.45,626.0,1,4.96
6517,03/042_037.dat,489.01,508.59,192.0,2,4.64
6518,03/042_038.dat,490.24,513.87,853.0,2,5.04
6519,03/042_039.dat,488.78,508.91,10683.0,1,4.14
6520,03/043_000.dat,488.01,507.69,135.0,1,4.39
6521,03/043_001.dat,491.01,513.92,328.0,1,4.84
6522,03/043_002.dat,484.84,507.27,3283.0,3,5.0
6523,03/043_003.dat,482.39,506.05,4965.0,3,5.01
6524,03/043_004.dat,488.26,508.52,357.0,3,4.87
6525,03/043_005.dat,490.36,512.23,4100.0,2,4.93
6526,03/043_006.dat,488.39,508.93,10994.0,1,4.04
6527,03/043_007.dat,492.46,503.49,3635.0,3,4.95
6528,03/043_008.dat,486.29,504.27,240.0,1,4.8
6529,03/043_009.dat,488.33,509.87,1055.0,2,5.01
6530,03/043_010.dat,487.21,507.2,3292.0,2,5.01
6531,03/043_011.dat,485.31,506.72,383.0,1,4.81
6532,03/043_012.dat,485.06,508.72,405.0,1,4.81
6533,03/043_013.dat,486.72,512.65,429.0,1,4.86
6534,03/043_014.dat,487.26,509.29,638.0,1,4.94
6535,03/043_015.dat,488.11,508.07,560.0,3,4.93
6536,03/043_016.dat,486.4,512.01,766.0,2,5.02
6537,03/043_017.dat,487.57,510.6,2733.0,2,5.04
6538,03/043_018.dat,488.42,508.81,11018.0,1,4.09
6539,03/043_019.dat,488.43,508.81,10870.0,1,4.09
6540,03/043_020.dat,488.43,508.93,10792.0,1,4.08
6541,03/043_021.dat,488.41,508.84,11092.0,1,4.04
6542,03/043_022.dat,488.41,508.83,11035.0,1,4.03
6543,03/043_023.dat,488.5,508.64,10910.0,1,4.06
6544,03/043_024.dat,486.97,509.21,2573.0,1,5.01
6545,03/043_025.dat,492.09,509.36,2755.0,3,4.96
6546,03/043_026.dat,493.38,509.5,9122.0,1,4.62
6547,03/043_027.dat,488.14,504.13,4455.0,1,4.94
6548,03/043_028.dat,488.42,509.25,361.0,1,4.87
6549,03/043_029.dat,487.46,506.94,2286.0,2,5.02
6550,03/043_030.dat,486.2,511.21,1035.0,3,4.99
6551,03/043_031.dat,488.43,509.73,1641.0,5,5.04
6552,03/043_032.dat,488.55,508.81,10733.0,1,4.09
6553,03/043_033.dat,484.09,506.81,10696.0,1,4.42
6554,03/043_034.dat,483.66,505.02,647.0,2,4.93
6555,03/043_035.dat,487.91,508.76,311.0,1,4.86
6556,03/043_036.dat,492.9,510.48,489.0,1,4.85
6557,03/043_037.dat,493.87,510.36,365.0,1,4.76
6558,03/043_038.dat,492.68,507.47,585.0,2,5.01
6559,03/043_039.dat,489.15,511.46,10971.0,1,4.25
6560,03/044_000.dat,488.26,507.38,114.0,2,3.96
6561,03/044_001.dat,489.18,511.12,5022.0,1,4.77
6562,03/044_002.dat,487.74,511.75,514.0,2,4.95
6563,03/044_003.dat,488.7,509.72,624.0,1,5.04
6564,03/044_004.dat,487.39,507.69,460.0,2,4.91
6565,03/044_005.dat,485.53,510.3,1890.0,2,5.04
6566,03/044_006.dat,486.18,510.03,9819.0,2,4.37
6567,03/044_007.dat,485.2,502.81,4551.0,3,4.92
6568,03/044_008.dat,488.88,507.66,158.0,1,4.55
6569,03/044_009.dat,492.03,512.41,1941.0,2,4.99
6570,03/044_010.dat,484.23,505.85,790.0,1,4.92
6571,03/044_011.dat,493.11,510.03,305.0,1,4.7
6572,03/044_012.dat,490.52,508.42,187.0,1,4.25
6573,03/044_013.dat,493.77,506.56,294.0,1,4.68
6574,03/044_014.dat,486.32,508.27,197.0,1,4.58
