,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
111,01/005_011.dat,506.68,540.42,2941.0,4,7.16
112,01/005_012.dat,505.35,539.8,960.0,6,7.02
113,01/005_013.dat,505.47,541.01,2480.0,3,7.11
114,01/005_014.dat,505.99,541.0,6641.0,2,7.29
115,01/005_015.dat,505.27,540.82,3551.0,3,7.2
116,01/005_016.dat,506.01,540.74,1805.0,3,7.04
117,01/005_017.dat,505.43,540.72,455.0,7,6.76
118,01/005_018.dat,505.5,540.69,865.0,5,6.78
119,01/005_019.dat,505.6,541.92,1826.0,4,6.99
120,01/006_000.dat,505.94,537.11,5710.0,5,7.26
121,01/006_001.dat,506.17,537.82,6754.0,2,7.27
122,01/006_002.dat,506.39,537.79,10775.0,1,7.27
123,01/006_003.dat,506.5,538.17,9794.0,1,7.28
124,01/006_004.dat,506.65,538.35,9745.0,2,7.27
125,01/006_005.dat,506.49,538.66,6676.0,2,7.31
126,01/006_006.dat,506.96,539.06,7869.0,1,7.28
127,01/006_007.dat,506.96,539.06,8277.0,2,7.27
128,01/006_008.dat,506.86,539.17,7213.0,1,7.28
129,01/006_009.dat,507.14,539.64,1024.0,6,6.98
130,01/006_010.dat,506.09,539.54,1110.0,4,6.94
131,01/006_011.dat,505.6,540.32,1501.0,3,6.97
132,01/006_012.dat,507.27,539.72,2597.0,4,7.21
133,01/006_013.dat,505.87,540.53,831.0,5,6.83
134,01/006_014.dat,505.76,539.78,1333.0,5,7.1
135,01/006_015.dat,505.9,540.33,2377.0,4,7.18
136,01/006_016.dat,506.77,541.03,1187.0,5,6.94
137,01/006_017.dat,506.1,541.19,1096.0,3,6.93
138,01/006_018.dat,503.37,541.23,694.0,7,6.83
139,01/006_019.dat,504.63,541.09,611.0,5,6.64
140,01/007_000.dat,505.13,537.4,3865.0,4,7.2
141,01/007_001.dat,506.34,537.69,3874.0,3,7.16
142,01/007_002.dat,506.27,537.97,9327.0,2,7.27
143,01/007_003.dat,506.48,538.17,10319.0,2,7.28
144,01/007_004.dat,506.38,538.52,9825.0,2,7.27
145,01/007_005.dat,506.83,538.62,9186.0,1,7.27
146,01/007_006.dat,506.49,538.68,6431.0,1,7.26
147,01/007_007.dat,506.18,538.75,2371.0,4,7.22
148,01/007_008.dat,506.04,539.28,4810.0,2,7.27
149,01/007_009.dat,506.8,539.61,5455.0,2,7.28
150,01/007_010.dat,507.14,539.69,4189.0,2,7.23
151,01/007_011.dat,505.99,539.76,2230.0,4,7.09
152,01/007_012.dat,506.83,540.8,4421.0,2,7.24
153,01/007_013.dat,506.9,540.3,1465.0,4,7.05
154,01/007_014.dat,506.64,541.4,526.0,5,6.8
155,01/007_015.dat,505.62,540.84,1436.0,5,7.11
156,01/007_016.dat,505.89,541.42,4181.0,3,7.19
157,01/007_017.dat,506.38,541.09,1484.0,4,6.98
158,01/007_018.dat,506.04,541.21,1252.0,5,6.89
159,01/007_019.dat,507.1,541.81,3744.0,2,7.17
160,01/008_000.dat,505.9,537.58,1987.0,5,6.96
161,01/008_001.dat,506.61,537.77,7014.0,2,7.25
162,01/008_002.dat,506.19,538.09,9868.0,2,7.26
163,01/008_003.dat,506.67,538.13,10789.0,1,7.27
164,01/008_004.dat,506.83,538.61,10082.0,1,7.27
165,01/008_005.dat,507.05,538.86,8834.0,2,7.28
166,01/008_006.dat,506.91,538.93,3741.0,4,7.25
167,01/008_007.dat,506.45,540.29,1392.0,7,7.12
168,01/008_008.dat,507.25,539.04,1316.0,6,7.12
169,01/008_009.dat,506.8,539.68,5537.0,2,7.27
170,01/008_010.dat,506.4,539.86,2557.0,4,7.2
171,01/008_011.dat,506.62,539.89,3078.0,3,7.26
172,01/008_012.dat,506.65,539.78,2690.0,3,7.21
173,01/008_013.dat,506.48,540.99,1319.0,5,7.02
174,01/008_014.dat,506.43,540.9,2902.0,5,7.17
175,01/008_015.dat,506.31,540.87,2219.0,3,7.17
176,01/008_016.dat,506.5,541.02,2538.0,3,7.26
177,01/008_017.dat,506.48,541.13,1029.0,4,7.0
178,01/008_018.dat,506.21,541.51,5087.0,3,7.24
179,01/008_019.dat,506.48,541.52,8271.0,1,7.29
180,01/009_000.dat,507.0,537.59,5417.0,3,7.22
181,01/009_001.dat,506.47,537.64,10831.0,1,7.27
182,01/009_002.dat,506.57,538.08,11097.0,1,7.26
183,01/009_003.dat,507.14,538.28,10281.0,2,7.26
184,01/009_004.dat,507.18,538.5,9863.0,2,7.27
185,01/009_005.dat,507.13,538.87,8740.0,2,7.28
186,01/009_006.dat,507.76,539.36,2075.0,6,7.23
187,01/009_007.dat,506.47,539.71,1472.0,7,7.11
188,01/009_008.dat,506.07,539.53,1339.0,5,7.08
189,01/009_009.dat,507.55,539.35,2017.0,5,7.23
190,01/009_010.dat,507.58,539.82,3088.0,3,7.17
191,01/009_011.dat,507.16,540.03,4694.0,3,7.25
192,01/009_012.dat,506.09,539.63,3005.0,2,7.19
193,01/009_013.dat,506.49,540.53,913.0,5,6.92
194,01/009_014.dat,506.54,540.59,3055.0,4,7.22
195,01/009_015.dat,506.43,540.91,4882.0,2,7.25
196,01/009_016.dat,506.62,541.23,4918.0,2,7.25
197,01/009_017.dat,506.04,541.39,1043.0,6,6.94
198,01/009_018.dat,507.18,541.5,3405.0,3,7.22
199,01/009_019.dat,506.92,541.85,3572.0,4,7.14
200,01/010_000.dat,506.99,537.49,11810.0,1,7.25
201,01/010_001.dat,507.06,537.73,10721.0,2,7.27
202,01/010_002.dat,507.28,538.17,10478.0,2,7.27
203,01/010_003.dat,507.25,538.42,10771.0,1,7.26
204,01/010_004.dat,507.44,538.56,9643.0,1,7.27
205,01/010_005.dat,507.72,538.88,9440.0,1,7.27
206,01/010_006.dat,507.37,539.13,8178.0,2,7.27
207,01/010_007.dat,507.46,539.34,2167.0,6,7.21
208,01/010_008.dat,507.69,539.04,1960.0,5,7.18
209,01/010_009.dat,507.48,539.86,5730.0,2,7.25
210,01/010_010.dat,507.38,539.92,6241.0,2,7.3
211,01/010_011.dat,507.5,539.81,3698.0,2,7.24
212,01/010_012.dat,507.37,539.61,864.0,6,7.01
213,01/010_013.dat,507.64,540.53,1519.0,4,7.02
214,01/010_014.dat,507.46,540.61,1966.0,5,7.21
215,01/010_015.dat,507.28,540.51,1020.0,4,6.99
216,01/010_016.dat,506.12,541.23,644.0,6,6.97
217,01/010_017.dat,505.93,541.65,405.0,5,6.79
218,01/010_018.dat,505.62,542.08,1105.0,5,7.06
219,01/010_019.dat,506.51,541.99,1926.0,5,6.94
220,01/011_000.dat,507.16,537.27,11810.0,1,7.25
221,01/011_001.dat,507.43,537.9,11070.0,2,7.26
222,01/011_002.dat,507.53,538.07,11378.0,1,7.26
223,01/011_003.dat,507.62,538.14,10505.0,1,7.26
224,01/011_004.dat,507.84,538.62,10172.0,1,7.26
225,01/011_005.dat,507.81,538.65,9537.0,2,7.27
226,01/011_006.dat,507.54,539.07,8354.0,2,7.27
227,01/011_007.dat,508.08,539.68,5779.0,2,7.26
228,01/011_008.dat,507.58,539.81,5814.0,3,7.28
229,01/011_009.dat,508.12,539.83,6754.0,2,7.27
230,01/011_010.dat,508.05,539.94,7232.0,1,7.29
231,01/011_011.dat,508.18,540.04,2103.0,5,7.23
232,01/011_012.dat,507.94,540.24,1237.0,5,6.89
233,01/011_013.dat,507.19,540.97,2954.0,4,7.15
234,01/011_014.dat,505.32,540.31,1063.0,3,6.97
235,01/011_015.dat,506.52,540.68,1086.0,4,7.12
236,01/011_016.dat,507.22,540.92,758.0,4,7.02
237,01/011_017.dat,505.6,541.27,977.0,4,6.94
238,01/011_018.dat,506.48,541.5,551.0,5,6.93
239,01/011_019.dat,506.57,541.73,1563.0,3,7.09
240,01/012_000.dat,507.32,537.34,11810.0,3,7.25
241,01/012_001.dat,507.6,537.85,11810.0,3,7.26
242,01/012_002.dat,507.64,538.01,11799.0,1,7.26
243,01/012_003.dat,507.7,538.26,11299.0,1,7.25
244,01/012_004.dat,507.75,538.57,10057.0,2,7.27
245,01/012_005.dat,507.99,538.67,9465.0,2,7.27
246,01/012_006.dat,507.7,539.07,8768.0,2,7.27
247,01/012_007.dat,507.7,539.28,7611.0,2,7.28
248,01/012_008.dat,508.16,540.38,4496.0,3,7.26
249,01/012_009.dat,507.91,540.06,2930.0,5,7.19
250,01/012_010.dat,507.68,539.56,2632.0,7,7.26
251,01/012_011.dat,508.36,540.43,3740.0,3,7.22
252,01/012_012.dat,507.86,539.78,2130.0,4,7.11
253,01/012_013.dat,508.8,540.16,3602.0,3,7.19
254,01/012_014.dat,507.61,541.15,276.0,6,6.48
255,01/012_015.dat,506.33,540.43,1731.0,4,7.06
256,01/012_016.dat,506.02,540.13,916.0,4,7.07
257,01/012_017.dat,505.43,541.44,446.0,4,6.7
258,01/012_018.dat,506.27,541.15,564.0,4,6.77
259,01/012_019.dat,507.11,541.81,4649.0,2,7.19
260,01/013_000.dat,507.33,537.26,11810.0,2,7.24
261,01/013_001.dat,507.69,537.91,11810.0,2,7.25
262,01/013_002.dat,507.8,538.0,10751.0,1,7.26
263,01/013_003.dat,507.86,538.38,8539.0,2,7.26
264,01/013_004.dat,507.79,538.41,8743.0,2,7.28
265,01/013_005.dat,508.04,538.74,5030.0,2,7.23
266,01/013_006.dat,507.87,539.11,7321.0,2,7.27
267,01/013_007.dat,507.89,539.23,7664.0,1,7.28
268,01/013_008.dat,508.05,539.91,6351.0,2,7.29
269,01/013_009.dat,508.13,539.98,4151.0,4,7.28
270,01/013_010.dat,508.12,539.97,7297.0,2,7.28
271,01/013_011.dat,508.62,539.97,5663.0,2,7.27
272,01/013_012.dat,507.58,539.44,1831.0,3,7.09
273,01/013_013.dat,506.86,540.39,1840.0,4,7.09
274,01/013_014.dat,508.18,539.48,239.0,5,6.51
275,01/013_015.dat,508.42,539.54,322.0,5,6.54
276,01/013_016.dat,508.96,538.42,958.0,3,6.99
277,01/013_017.dat,508.73,541.33,370.0,5,6.72
278,01/013_018.dat,507.6,544.26,1569.0,3,7.09
279,01/013_019.dat,507.87,542.38,1876.0,3,7.09
280,01/014_000.dat,506.5,537.49,8686.0,3,7.27
281,01/014_001.dat,507.58,537.91,10295.0,1,7.27
