,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
29046,152_166.dat,522.83,506.08,7790.0,4,4.32
29047,152_167.dat,522.9,505.74,5884.0,8,4.47
29048,152_168.dat,522.91,505.74,10242.0,1,3.77
29049,152_169.dat,522.87,506.07,2574.0,3,4.7
29050,152_170.dat,522.98,505.9,9790.0,1,3.92
29051,152_171.dat,523.03,505.79,10721.0,1,3.63
29052,152_172.dat,522.98,505.73,9895.0,1,3.85
29053,152_173.dat,523.21,506.05,5718.0,7,4.55
29054,152_174.dat,522.42,505.46,6906.0,6,4.41
29055,152_175.dat,522.96,505.83,9356.0,3,4.07
29056,152_176.dat,522.95,506.04,9508.0,2,3.99
29057,152_177.dat,522.8,505.77,9999.0,1,3.87
29058,152_178.dat,523.02,505.89,10733.0,1,3.66
29059,152_179.dat,522.74,505.77,10628.0,1,3.63
29060,152_180.dat,522.75,505.79,10794.0,1,3.58
29061,152_181.dat,522.85,505.73,10770.0,1,3.58
29062,152_182.dat,522.41,505.64,6049.0,5,4.55
